Date,QBTS,SOFI,SPY
2022-09-01,6.090000152587891,5.849999904632568,375.7742004394531
2022-09-02,6.099999904632568,5.739999771118164,371.8118591308594
2022-09-06,5.630000114440918,5.650000095367432,370.40899658203125
2022-09-07,6.059999942779541,5.820000171661377,377.06329345703125
2022-09-08,6.869999885559082,6.190000057220459,379.5279541015625
2022-09-09,6.78000020980835,6.329999923706055,385.4239196777344
2022-09-12,6.920000076293945,6.409999847412109,389.5663757324219
2022-09-13,6.599999904632568,5.840000152587891,372.6270446777344
2022-09-14,7.800000190734863,6.170000076293945,374.0489807128906
2022-09-15,8.319999694824219,6.409999847412109,369.80224609375
2022-09-16,6.639999866485596,6.050000190734863,366.98101806640625
2022-09-19,5.739999771118164,6.079999923706055,369.8270263671875
2022-09-20,6.559999942779541,5.889999866485596,365.5819091796875
2022-09-21,6.039999961853027,5.690000057220459,359.204833984375
2022-09-22,5.78000020980835,5.360000133514404,356.1875305175781
2022-09-23,6.429999828338623,5.309999942779541,350.2196044921875
2022-09-26,7.059999942779541,5.079999923706055,346.75506591796875
2022-09-27,7.300000190734863,5.079999923706055,345.8699035644531
2022-09-28,6.769999980926514,5.25,352.6753234863281
2022-09-29,7.460000038146973,4.840000152587891,345.308349609375
2022-09-30,7.869999885559082,4.880000114440918,339.96856689453125
2022-10-03,7.210000038146973,5.130000114440918,348.9442443847656
2022-10-04,7.260000228881836,5.400000095367432,359.7568664550781
2022-10-05,7.630000114440918,5.28000020980835,358.919189453125
2022-10-06,7.949999809265137,5.289999961853027,355.2166748046875
2022-10-07,8.180000305175781,5.010000228881836,345.308349609375
2022-10-10,7.989999771118164,4.96999979019165,342.6717834472656
2022-10-11,7.550000190734863,5.0,340.5016174316406
2022-10-12,7.360000133514404,5.079999923706055,339.37847900390625
2022-10-13,7.119999885559082,5.090000152587891,348.3351135253906
2022-10-14,6.829999923706055,4.809999942779541,340.3969421386719
2022-10-17,6.179999828338623,5.070000171661377,349.1441650390625
2022-10-18,5.230000019073486,5.25,353.24639892578125
2022-10-19,5.039999961853027,4.989999771118164,350.7431945800781
2022-10-20,5.329999923706055,5.010000228881836,347.8020935058594
2022-10-21,4.800000190734863,5.150000095367432,356.2541809082031
2022-10-24,4.880000114440918,5.170000076293945,360.61346435546875
2022-10-25,4.510000228881836,5.659999847412109,366.3719787597656
2022-10-26,4.489999771118164,5.539999961853027,363.6116638183594
2022-10-27,4.019999980926514,5.349999904632568,361.6700439453125
2022-10-28,3.8499999046325684,5.449999809265137,370.27435302734375
2022-10-31,2.9100000858306885,5.440000057220459,367.5997314453125
2022-11-01,2.9800000190734863,5.730000019073486,365.9912109375
2022-11-02,2.509999990463257,5.119999885559082,356.8062744140625
2022-11-03,2.380000114440918,5.360000133514404,353.1322021484375
2022-11-04,2.4600000381469727,5.179999828338623,358.2149353027344
2022-11-07,2.5999999046325684,5.179999828338623,361.6413879394531
2022-11-08,2.640000104904175,5.099999904632568,363.5926513671875
2022-11-09,2.5299999713897705,4.980000019073486,356.10186767578125
2022-11-10,2.549999952316284,5.340000152587891,375.671142578125
2022-11-11,2.759999990463257,5.949999809265137,379.30706787109375
2022-11-14,2.75,5.860000133514404,376.08038330078125
2022-11-15,2.630000114440918,5.849999904632568,379.28802490234375
2022-11-16,2.549999952316284,5.53000020980835,376.39459228515625
2022-11-17,2.549999952316284,5.380000114440918,375.2427978515625
2022-11-18,2.4600000381469727,5.179999828338623,376.9466247558594
2022-11-21,2.4600000381469727,4.869999885559082,375.5759582519531
2022-11-22,2.359999895095825,4.639999866485596,380.6300964355469
2022-11-23,2.4200000762939453,4.659999847412109,383.0286560058594
